Episode,Agent,Mode,Action,Observation,Next Observation,Reward,Total Reward,Cooperative Reward,Done
14,adversary_1,cooperative,1.0,"[-1.0000000e+00 -3.1056631e-28 -3.0687642e-01  3.9473605e-01
 -3.6251903e-01 -4.8404136e-01  7.4312866e-02  3.7344092e-01
  9.8206758e-01 -5.6380302e-01 -9.2884117e-01  8.7429309e-01
  1.5336871e+00  1.7739256e-01  6.2343752e-01  4.0000001e-01]","[-0.9948886   0.10097861 -1.2357175   1.2690291   0.5663221  -1.3583344
  1.003154   -0.50085217  1.9109087  -1.438096    0.9288412  -0.8742931
  2.4625282  -0.6969005   0.6234375   0.4       ]",0.0,0.0,-3.0828944941943863,False
14,adversary_2,cooperative,1.0,"[-0.9948886   0.10097861 -1.2357175   1.2690291   0.5663221  -1.3583344
  1.003154   -0.50085217  1.9109087  -1.438096    0.9288412  -0.8742931
  2.4625282  -0.6969005   0.6234375   0.4       ]","[ 0.6234375   0.4         1.2268107   0.5721286  -1.8962061  -0.66143394
 -1.4593742   0.19604836 -0.5516195  -0.74119556 -1.5336871  -0.17739256
 -2.4625282   0.6969005 ]",-1.5740018226398549,-4.656896316834241,-4.656896316834241,False
14,agent_0,cooperative,2.0,"[ 0.6234375   0.4         1.2268107   0.5721286  -1.8962061  -0.66143394
 -1.4593742   0.19604836 -0.5516195  -0.74119556 -1.5336871  -0.17739256
 -2.4625282   0.6969005 ]","[-0.01364821 -0.2122053   0.6733714  -0.157361   -1.3427669   0.06805569
 -0.90593493  0.925538   -1.0802478   0.5520971  -2.0085778   1.436488
  0.61578304  0.7694896   0.86757815  0.3       ]",0.0,0.0,-4.656896316834241,False
14,adversary_0,cooperative,3.0,"[-0.01364821 -0.2122053   0.6733714  -0.157361   -1.3427669   0.06805569
 -0.90593493  0.925538   -1.0802478   0.5520971  -2.0085778   1.436488
  0.61578304  0.7694896   0.86757815  0.3       ]","[-1.0000000e+00 -2.2183309e-28 -4.0687642e-01  3.9473605e-01
 -2.6251903e-01 -4.8404136e-01  1.7431287e-01  3.7344092e-01
  1.0802478e+00 -5.5209708e-01 -9.2833000e-01  8.8439095e-01
  1.6960309e+00  2.1739255e-01  8.6757815e-01  3.0000001e-01]",0.0,0.0,-4.656896316834241,False
14,adversary_1,cooperative,1.0,"[-1.0000000e+00 -2.2183309e-28 -4.0687642e-01  3.9473605e-01
 -2.6251903e-01 -4.8404136e-01  1.7431287e-01  3.7344092e-01
  1.0802478e+00 -5.5209708e-01 -9.2833000e-01  8.8439095e-01
  1.6960309e+00  2.1739255e-01  8.6757815e-01  3.0000001e-01]","[-0.99739     0.07220293 -1.3352064   1.279127    0.66581094 -1.3684323
  1.1026429  -0.51095     2.0085778  -1.436488    0.92833    -0.88439095
  2.6243608  -0.6669984   0.86757815  0.3       ]",0.0,0.0,-4.656896316834241,False
14,adversary_2,cooperative,1.0,"[-0.99739     0.07220293 -1.3352064   1.279127    0.66581094 -1.3684323
  1.1026429  -0.51095     2.0085778  -1.436488    0.92833    -0.88439095
  2.6243608  -0.6669984   0.86757815  0.3       ]","[ 0.86757815  0.3         1.2891544   0.6121286  -1.9585499  -0.7014339
 -1.5217179   0.15604837 -0.61578304 -0.7694896  -1.6960309  -0.21739255
 -2.6243608   0.6669984 ]",-1.7830204494876365,-6.439916766321877,-6.439916766321877,False
14,agent_0,cooperative,4.0,"[ 0.86757815  0.3         1.2891544   0.6121286  -1.9585499  -0.7014339
 -1.5217179   0.15604837 -0.61578304 -0.7694896  -1.6960309  -0.21739255
 -2.6243608   0.6669984 ]","[-0.01023615 -0.45915398  0.67200655 -0.17858154 -1.341402    0.08927622
 -0.9045701   0.9467585  -1.178883    0.5733176  -2.106952    1.4649287
  0.70390564  0.8207101   0.6506836   0.625     ]",0.0,0.0,-6.439916766321877,False
14,adversary_0,cooperative,3.0,"[-0.01023615 -0.45915398  0.67200655 -0.17858154 -1.341402    0.08927622
 -0.9045701   0.9467585  -1.178883    0.5733176  -2.106952    1.4649287
  0.70390564  0.8207101   0.6506836   0.625     ]","[-1.0000000e+00 -1.5845220e-28 -5.0687641e-01  3.9473605e-01
 -1.6251904e-01 -4.8404136e-01  2.7431288e-01  3.7344092e-01
  1.1788830e+00 -5.7331759e-01 -9.2806900e-01  8.9161122e-01
  1.8827887e+00  2.4739255e-01  6.5068358e-01  6.2500000e-01]",0.0,0.0,-6.439916766321877,False
14,adversary_1,cooperative,1.0,"[-1.0000000e+00 -1.5845220e-28 -5.0687641e-01  3.9473605e-01
 -1.6251904e-01 -4.8404136e-01  2.7431288e-01  3.7344092e-01
  1.1788830e+00 -5.7331759e-01 -9.2806900e-01  8.9161122e-01
  1.8827887e+00  2.4739255e-01  6.5068358e-01  6.2500000e-01]","[-0.9986678   0.05160102 -1.4349455   1.2863473   0.76554996 -1.3756526
  1.2023818  -0.5181703   2.106952   -1.4649287   0.928069   -0.8916112
  2.8108575  -0.6442187   0.6506836   0.625     ]",0.0,0.0,-6.439916766321877,False
14,adversary_2,cooperative,1.0,"[-0.9986678   0.05160102 -1.4349455   1.2863473   0.76554996 -1.3756526
  1.2023818  -0.5181703   2.106952   -1.4649287   0.928069   -0.8916112
  2.8108575  -0.6442187   0.6506836   0.625     ]","[ 0.6506836   0.625       1.3759122   0.6421286  -2.0453076  -0.7314339
 -1.6084758   0.12604837 -0.70390564 -0.8207101  -1.8827887  -0.24739255
 -2.8108575   0.6442187 ]",-2.1208658666420925,-8.56078263296397,-8.56078263296397,False
14,agent_0,cooperative,2.0,"[ 0.6506836   0.625       1.3759122   0.6421286  -2.0453076  -0.7314339
 -1.6084758   0.12604837 -0.70390564 -0.8207101  -1.8827887  -0.24739255
 -2.8108575   0.6442187 ]","[-0.00767712 -0.6443655   0.67098296 -0.22449693 -1.3403784   0.13519162
 -0.9035465   0.99267393 -1.2778593   0.619233   -2.205795    1.5160043
  0.76999766  0.92912555  0.8880127   0.46875   ]",0.0,0.0,-8.56078263296397,False
14,adversary_0,cooperative,3.0,"[-0.00767712 -0.6443655   0.67098296 -0.22449693 -1.3403784   0.13519162
 -0.9035465   0.99267393 -1.2778593   0.619233   -2.205795    1.5160043
  0.76999766  0.92912555  0.8880127   0.46875   ]","[-1.0000000e+00 -1.1318014e-28 -6.0687643e-01  3.9473605e-01
 -6.2519036e-02 -4.8404136e-01  3.7431288e-01  3.7344092e-01
  1.2778593e+00 -6.1923301e-01 -9.2793578e-01  8.9677131e-01
  2.0478570e+00  3.0989257e-01  8.8801271e-01  4.6875000e-01]",0.0,0.0,-8.56078263296397,False
14,adversary_1,cooperative,1.0,"[-1.0000000e+00 -1.1318014e-28 -6.0687643e-01  3.9473605e-01
 -6.2519036e-02 -4.8404136e-01  3.7431288e-01  3.7344092e-01
  1.2778593e+00 -6.1923301e-01 -9.2793578e-01  8.9677131e-01
  2.0478570e+00  3.0989257e-01  8.8801271e-01  4.6875000e-01]","[-0.99932015  0.03686789 -1.5348122   1.2915074   0.86541677 -1.3808126
  1.3022486  -0.5233304   2.205795   -1.5160043   0.9279358  -0.8967713
  2.975793   -0.5868788   0.8880127   0.46875   ]",0.0,0.0,-8.56078263296397,False
14,adversary_2,cooperative,1.0,"[-0.99932015  0.03686789 -1.5348122   1.2915074   0.86541677 -1.3808126
  1.3022486  -0.5233304   2.205795   -1.5160043   0.9279358  -0.8967713
  2.975793   -0.5868788   0.8880127   0.46875   ]","[ 0.8880127   0.46875     1.4409806   0.7046286  -2.1103761  -0.7939339
 -1.6735442   0.06354837 -0.76999766 -0.92912555 -2.047857   -0.30989257
 -2.975793    0.5868788 ]",-2.415632485834818,-10.976415118798789,-10.976415118798789,False
14,agent_0,cooperative,4.0,"[ 0.8880127   0.46875     1.4409806   0.7046286  -2.1103761  -0.7939339
 -1.6735442   0.06354837 -0.76999766 -0.92912555 -2.047857   -0.30989257
 -2.975793    0.5868788 ]","[-0.00575784 -0.7832741   0.67021525 -0.2889335  -1.3396107   0.19962816
 -0.9027788   1.0571104  -1.3770916   0.6836695  -2.3049595   1.5841277
  0.8595666   1.0404371   0.66600955  0.7515625 ]",0.0,0.0,-10.976415118798789,False
14,adversary_0,cooperative,3.0,"[-0.00575784 -0.7832741   0.67021525 -0.2889335  -1.3396107   0.19962816
 -0.9027788   1.0571104  -1.3770916   0.6836695  -2.3049595   1.5841277
  0.8595666   1.0404371   0.66600955  0.7515625 ]","[-1.0000000e+00 -8.0842956e-29 -7.0687640e-01  3.9473605e-01
  3.7480965e-02 -4.8404136e-01  4.7431287e-01  3.7344092e-01
  1.3770916e+00 -6.8366951e-01 -9.2786777e-01  9.0045810e-01
  2.2366583e+00  3.5676757e-01  6.6600955e-01  7.5156248e-01]",0.0,0.0,-10.976415118798789,False
14,adversary_1,cooperative,1.0,"[-1.0000000e+00 -8.0842956e-29 -7.0687640e-01  3.9473605e-01
  3.7480965e-02 -4.8404136e-01  4.7431287e-01  3.7344092e-01
  1.3770916e+00 -6.8366951e-01 -9.2786777e-01  9.0045810e-01
  2.2366583e+00  3.5676757e-01  6.6600955e-01  7.5156248e-01]","[-0.9996531   0.02633786 -1.6347442   1.2951941   0.9653488  -1.3844994
  1.4021807  -0.5270172   2.3049595  -1.5841277   0.92786777 -0.9004581
  3.164526   -0.54369056  0.66600955  0.7515625 ]",0.0,0.0,-10.976415118798789,False
14,adversary_2,cooperative,1.0,"[-0.9996531   0.02633786 -1.6347442   1.2951941   0.9653488  -1.3844994
  1.4021807  -0.5270172   2.3049595  -1.5841277   0.92786777 -0.9004581
  3.164526   -0.54369056  0.66600955  0.7515625 ]","[ 0.66600955  0.7515625   1.5297818   0.7515036  -2.1991773  -0.8408089
 -1.7623454   0.01667337 -0.8595666  -1.0404371  -2.2366583  -0.35676757
 -3.164526    0.54369056]",-2.885111913668551,-13.86152703246734,-13.86152703246734,False
14,agent_0,cooperative,4.0,"[ 0.66600955  0.7515625   1.5297818   0.7515036  -2.1991773  -0.8408089
 -1.7623454   0.01667337 -0.8595666  -1.0404371  -2.2366583  -0.35676757
 -3.164526    0.54369056]","[-0.00431838 -0.8874556   0.66963947 -0.36726087 -1.3390349   0.27795556
 -0.902203    1.1354378  -1.4765159   0.7619969  -2.404349    1.6650889
  0.9267433   1.1939207   0.49950713  0.96367186]",0.0,0.0,-13.86152703246734,False
14,adversary_0,cooperative,3.0,"[-0.00431838 -0.8874556   0.66963947 -0.36726087 -1.3390349   0.27795556
 -0.902203    1.1354378  -1.4765159   0.7619969  -2.404349    1.6650889
  0.9267433   1.1939207   0.49950713  0.96367186]","[-1.0000000e+00 -5.7744971e-29 -8.0687642e-01  3.9473605e-01
  1.3748096e-01 -4.8404136e-01  5.7431287e-01  3.7344092e-01
  1.4765159e+00 -7.6199692e-01 -9.2783308e-01  9.0309191e-01
  2.4032593e+00  4.3192381e-01  4.9950713e-01  9.6367186e-01]",0.0,0.0,-13.86152703246734,False
14,adversary_1,cooperative,1.0,"[-1.0000000e+00 -5.7744971e-29 -8.0687642e-01  3.9473605e-01
  1.3748096e-01 -4.8404136e-01  5.7431287e-01  3.7344092e-01
  1.4765159e+00 -7.6199692e-01 -9.2783308e-01  9.0309191e-01
  2.4032593e+00  4.3192381e-01  4.9950713e-01  9.6367186e-01]","[-0.999823    0.01881409 -1.7347095   1.297828    1.065314   -1.3871332
  1.502146   -0.529651    2.404349   -1.6650889   0.9278331  -0.9030919
  3.3310924  -0.4711681   0.49950713  0.96367186]",0.0,0.0,-13.86152703246734,False
14,adversary_2,cooperative,1.0,"[-0.999823    0.01881409 -1.7347095   1.297828    1.065314   -1.3871332
  1.502146   -0.529651    2.404349   -1.6650889   0.9278331  -0.9030919
  3.3310924  -0.4711681   0.49950713  0.96367186]","[ 0.49950713  0.96367186  1.5963829   0.82665986 -2.2657783  -0.9159652
 -1.8289464  -0.05848288 -0.9267433  -1.1939207  -2.4032593  -0.4319238
 -3.3310924   0.4711681 ]",-3.2961845252107493,-17.157711557678088,-17.157711557678088,False
14,agent_0,cooperative,2.0,"[ 0.49950713  0.96367186  1.5963829   0.82665986 -2.2657783  -0.9159652
 -1.8289464  -0.05848288 -0.9267433  -1.1939207  -2.4032593  -0.4319238
 -3.3310924   0.4711681 ]","[-0.00323878 -0.96559167  0.66920763 -0.45600644 -1.338603    0.36670113
 -0.9017712   1.2241834  -1.576084    0.8507425  -2.5038993   1.7557158
  0.9771259   1.3790334   0.77463037  0.7227539 ]",0.0,0.0,-17.157711557678088,False
14,adversary_0,cooperative,3.0,"[-0.00323878 -0.96559167  0.66920763 -0.45600644 -1.338603    0.36670113
 -0.9017712   1.2241834  -1.576084    0.8507425  -2.5038993   1.7557158
  0.9771259   1.3790334   0.77463037  0.7227539 ]","[-1.0000000e+00 -4.1246408e-29 -9.0687644e-01  3.9473605e-01
  2.3748097e-01 -4.8404136e-01  6.7431289e-01  3.7344092e-01
  1.5760840e+00 -8.5074252e-01 -9.2781538e-01  9.0497333e-01
  2.5532100e+00  5.2829099e-01  7.7463037e-01  7.2275388e-01]",0.0,0.0,-17.157711557678088,False
14,adversary_1,cooperative,1.0,"[-1.0000000e+00 -4.1246408e-29 -9.0687644e-01  3.9473605e-01
  2.3748097e-01 -4.8404136e-01  6.7431289e-01  3.7344092e-01
  1.5760840e+00 -8.5074252e-01 -9.2781538e-01  9.0497333e-01
  2.5532100e+00  5.2829099e-01  7.7463037e-01  7.2275388e-01]","[-0.9999097   0.01343912 -1.8346919   1.2997093   1.1652963  -1.3890147
  1.6021283  -0.5315324   2.5038993  -1.7557158   0.9278154  -0.9049733
  3.4810255  -0.3766823   0.77463037  0.7227539 ]",0.0,0.0,-17.157711557678088,False
14,adversary_2,cooperative,1.0,"[-0.9999097   0.01343912 -1.8346919   1.2997093   1.1652963  -1.3890147
  1.6021283  -0.5315324   2.5038993  -1.7557158   0.9278154  -0.9049733
  3.4810255  -0.3766823   0.77463037  0.7227539 ]","[ 0.77463037  0.7227539   1.6463335   0.92302704 -2.315729   -1.0123323
 -1.8788971  -0.15485007 -0.9771259  -1.3790334  -2.55321    -0.528291
 -3.4810255   0.3766823 ]",-3.8727586941793035,-21.03047025185739,-21.03047025185739,False
14,agent_0,cooperative,2.0,"[ 0.77463037  0.7227539   1.6463335   0.92302704 -2.315729   -1.0123323
 -1.8788971  -0.15485007 -0.9771259  -1.3790334  -2.55321    -0.528291
 -3.4810255   0.3766823 ]","[-2.3717002e-03 -9.9999720e-01  6.6888374e-01 -5.5256563e-01
 -1.3382792e+00  4.6326029e-01 -9.0144730e-01  1.3207426e+00
 -1.6757601e+00  9.4730169e-01 -2.6035666e+00  1.8536189e+00
  1.0549128e+00  1.5478680e+00  9.8097277e-01  5.4206544e-01]",0.0,0.0,-21.03047025185739,False
14,adversary_0,cooperative,3.0,"[-2.3717002e-03 -9.9999720e-01  6.6888374e-01 -5.5256563e-01
 -1.3382792e+00  4.6326029e-01 -9.0144730e-01  1.3207426e+00
 -1.6757601e+00  9.4730169e-01 -2.6035666e+00  1.8536189e+00
  1.0549128e+00  1.5478680e+00  9.8097277e-01  5.4206544e-01]","[-1.0000000e+00 -2.9461721e-29 -1.0068765e+00  3.9473605e-01
  3.3748096e-01 -4.8404136e-01  7.7431285e-01  3.7344092e-01
  1.6757601e+00 -9.4730169e-01 -9.2780638e-01  9.0631723e-01
  2.7306731e+00  6.0056639e-01  9.8097277e-01  5.4206544e-01]",0.0,0.0,-21.03047025185739,False
14,adversary_1,cooperative,1.0,"[-1.0000000e+00 -2.9461721e-29 -1.0068765e+00  3.9473605e-01
  3.3748096e-01 -4.8404136e-01  7.7431285e-01  3.7344092e-01
  1.6757601e+00 -9.4730169e-01 -9.2780638e-01  9.0631723e-01
  2.7306731e+00  6.0056639e-01  9.8097277e-01  5.4206544e-01]","[-0.9999539   0.00959955 -1.9346828   1.3010533   1.2652873  -1.3903586
  1.7021192  -0.5328763   2.6035666  -1.8536189   0.9278064  -0.90631723
  3.6584795  -0.30575085  0.98097277  0.54206544]",0.0,0.0,-21.03047025185739,False
14,adversary_2,cooperative,1.0,"[-0.9999539   0.00959955 -1.9346828   1.3010533   1.2652873  -1.3903586
  1.7021192  -0.5328763   2.6035666  -1.8536189   0.9278064  -0.90631723
  3.6584795  -0.30575085  0.98097277  0.54206544]","[ 0.98097277  0.54206544  1.7237966   0.99530244 -2.393192   -1.0846077
 -1.9563601  -0.22712547 -1.0549128  -1.547868   -2.730673   -0.6005664
 -3.6584795   0.30575085]",-5.205890326639555,-26.236360578496946,-26.236360578496946,False
14,agent_0,cooperative,2.0,"[ 0.98097277  0.54206544  1.7237966   0.99530244 -2.393192   -1.0846077
 -1.9563601  -0.22712547 -1.0549128  -1.547868   -2.730673   -0.6005664
 -3.6584795   0.30575085]","[-1.6940726e-03 -9.9999857e-01  6.6864657e-01 -6.5256536e-01
 -1.3380420e+00  5.6326002e-01 -9.0121013e-01  1.4207423e+00
 -1.7755229e+00  1.0473014e+00 -2.7033248e+00  1.9545785e+00
  1.1532472e+00  1.7020743e+00  1.1357296e+00  4.0654907e-01]",0.0,0.0,-26.236360578496946,False
14,adversary_0,cooperative,3.0,"[-1.6940726e-03 -9.9999857e-01  6.6864657e-01 -6.5256536e-01
 -1.3380420e+00  5.6326002e-01 -9.0121013e-01  1.4207423e+00
 -1.7755229e+00  1.0473014e+00 -2.7033248e+00  1.9545785e+00
  1.1532472e+00  1.7020743e+00  1.1357296e+00  4.0654907e-01]","[-1.0000000e+00 -2.1044086e-29 -1.1068764e+00  3.9473605e-01
  4.3748096e-01 -4.8404136e-01  8.7431288e-01  3.7344092e-01
  1.7755229e+00 -1.0473014e+00 -9.2780179e-01  9.0727717e-01
  2.9287703e+00  6.5477294e-01  1.1357296e+00  4.0654907e-01]",0.0,0.0,-26.236360578496946,False
14,adversary_1,cooperative,1.0,"[-1.0000000e+00 -2.1044086e-29 -1.1068764e+00  3.9473605e-01
  4.3748096e-01 -4.8404136e-01  8.7431288e-01  3.7344092e-01
  1.7755229e+00 -1.0473014e+00 -9.2780179e-01  9.0727717e-01
  2.9287703e+00  6.5477294e-01  1.1357296e+00  4.0654907e-01]","[-0.9999765   0.00685689 -2.0346782   1.3020133   1.3652828  -1.3913186
  1.8021146  -0.53383625  2.7033248  -1.9545785   0.9278018  -0.90727717
  3.856572   -0.25250426  1.1357296   0.40654907]",0.0,0.0,-26.236360578496946,False
14,adversary_2,cooperative,1.0,"[-0.9999765   0.00685689 -2.0346782   1.3020133   1.3652828  -1.3913186
  1.8021146  -0.53383625  2.7033248  -1.9545785   0.9278018  -0.90727717
  3.856572   -0.25250426  1.1357296   0.40654907]","[ 1.1357296   0.40654907  1.8218938   1.0495089  -2.4912894  -1.1388143
 -2.0544574  -0.28133202 -1.1532472  -1.7020743  -2.9287703  -0.65477294
 -3.856572    0.25250426]",-6.2788186367606365,-32.51517921525758,-32.51517921525758,False
14,agent_0,cooperative,2.0,"[ 1.1357296   0.40654907  1.8218938   1.0495089  -2.4912894  -1.1388143
 -2.0544574  -0.28133202 -1.1532472  -1.7020743  -2.9287703  -0.65477294
 -3.856572    0.25250426]","[-1.2100522e-03 -9.9999928e-01  6.6847718e-01 -7.5256521e-01
 -1.3378726e+00  6.6325986e-01 -9.0104073e-01  1.5207422e+00
 -1.8753536e+00  1.1473012e+00 -2.8031530e+00  2.0552640e+00
  1.2669896e+00  1.8427291e+00  1.2517972e+00  3.0491179e-01]",0.0,0.0,-32.51517921525758,False
14,adversary_0,cooperative,3.0,"[-1.2100522e-03 -9.9999928e-01  6.6847718e-01 -7.5256521e-01
 -1.3378726e+00  6.6325986e-01 -9.0104073e-01  1.5207422e+00
 -1.8753536e+00  1.1473012e+00 -2.8031530e+00  2.0552640e+00
  1.2669896e+00  1.8427291e+00  1.2517972e+00  3.0491179e-01]","[-1.0000000e+00 -1.5031489e-29 -1.2068764e+00  3.9473605e-01
  5.3748095e-01 -4.8404136e-01  9.7431284e-01  3.7344092e-01
  1.8753536e+00 -1.1473012e+00 -9.2779940e-01  9.0796286e-01
  3.1423433e+00  6.9542783e-01  1.2517972e+00  3.0491179e-01]",0.0,0.0,-32.51517921525758,False
14,adversary_1,cooperative,1.0,"[-1.0000000e+00 -1.5031489e-29 -1.2068764e+00  3.9473605e-01
  5.3748095e-01 -4.8404136e-01  9.7431284e-01  3.7344092e-01
  1.8753536e+00 -1.1473012e+00 -9.2779940e-01  9.0796286e-01
  3.1423433e+00  6.9542783e-01  1.2517972e+00  3.0491179e-01]","[-0.999988    0.0048978  -2.1346757   1.302699    1.4652804  -1.3920043
  1.9021122  -0.53452194  2.803153   -2.055264    0.9277994  -0.90796286
  4.0701427  -0.21253502  1.2517972   0.3049118 ]",0.0,0.0,-32.51517921525758,False
14,adversary_2,cooperative,1.0,"[-0.999988    0.0048978  -2.1346757   1.302699    1.4652804  -1.3920043
  1.9021122  -0.53452194  2.803153   -2.055264    0.9277994  -0.90796286
  4.0701427  -0.21253502  1.2517972   0.3049118 ]","[ 1.2517972   0.3049118   1.9354668   1.090164   -2.6048622  -1.1794692
 -2.1680303  -0.3219869  -1.2669896  -1.8427291  -3.1423433  -0.69542783
 -4.0701427   0.21253502]",-7.691966308813661,-40.207145524071244,-40.207145524071244,False
14,agent_0,cooperative,2.0,"[ 1.2517972   0.3049118   1.9354668   1.090164   -2.6048622  -1.1794692
 -2.1680303  -0.3219869  -1.2669896  -1.8427291  -3.1423433  -0.69542783
 -4.0701427   0.21253502]","[-8.6432311e-04 -9.9999964e-01  6.6835612e-01 -8.5256511e-01
 -1.3377516e+00  7.6325983e-01 -9.0091974e-01  1.6207421e+00
 -1.9752326e+00  1.2473012e+00 -2.9030309e+00  2.1557539e+00
  1.3922904e+00  1.9732202e+00  1.2814415e+00  2.1887846e-01]",0.0,0.0,-40.207145524071244,False
14,adversary_0,cooperative,0.0,"[-8.6432311e-04 -9.9999964e-01  6.6835612e-01 -8.5256511e-01
 -1.3377516e+00  7.6325983e-01 -9.0091974e-01  1.6207421e+00
 -1.9752326e+00  1.2473012e+00 -2.9030309e+00  2.1557539e+00
  1.3922904e+00  1.9732202e+00  1.2814415e+00  2.1887846e-01]","[-1.0000000e+00 -1.0736778e-29 -1.3068764e+00  3.9473605e-01
  6.3748097e-01 -4.8404136e-01  1.0743129e+00  3.7344092e-01
  1.9752326e+00 -1.2473012e+00 -9.2779821e-01  9.0845263e-01
  3.3675230e+00  7.2591901e-01  1.2814415e+00  2.1887846e-01]",0.0,0.0,-40.207145524071244,False
14,adversary_1,cooperative,1.0,"[-1.0000000e+00 -1.0736778e-29 -1.3068764e+00  3.9473605e-01
  6.3748097e-01 -4.8404136e-01  1.0743129e+00  3.7344092e-01
  1.9752326e+00 -1.2473012e+00 -9.2779821e-01  9.0845263e-01
  3.3675230e+00  7.2591901e-01  1.2814415e+00  2.1887846e-01]","[-9.9999386e-01  3.4984367e-03 -2.2346747e+00  1.3031887e+00
  1.5652791e+00 -1.3924940e+00  2.0021112e+00 -5.3501171e-01
  2.9030309e+00 -2.1557539e+00  9.2779821e-01 -9.0845263e-01
  4.2953210e+00 -1.8253362e-01  1.2814415e+00  2.1887846e-01]",0.0,0.0,-40.207145524071244,False
14,adversary_2,cooperative,1.0,"[-9.9999386e-01  3.4984367e-03 -2.2346747e+00  1.3031887e+00
  1.5652791e+00 -1.3924940e+00  2.0021112e+00 -5.3501171e-01
  2.9030309e+00 -2.1557539e+00  9.2779821e-01 -9.0845263e-01
  4.2953210e+00 -1.8253362e-01  1.2814415e+00  2.1887846e-01]","[ 1.2814415   0.21887846  2.0606465   1.1206551  -2.730042   -1.2099603
 -2.29321    -0.3524781  -1.3922904  -1.9732202  -3.367523   -0.725919
 -4.295321    0.18253362]",-9.614832362886762,-49.82197788695801,-49.82197788695801,False
14,agent_0,cooperative,2.0,"[ 1.2814415   0.21887846  2.0606465   1.1206551  -2.730042   -1.2099603
 -2.29321    -0.3524781  -1.3922904  -1.9732202  -3.367523   -0.725919
 -4.295321    0.18253362]","[-6.4824236e-04 -7.4999970e-01  6.6826969e-01 -9.5256507e-01
 -1.3376652e+00  8.6325979e-01 -9.0083325e-01  1.7207421e+00
 -2.0751462e+00  1.3473011e+00 -3.0029438e+00  2.2561035e+00
  1.5205209e+00  2.0951080e+00  1.2906467e+00  1.5566380e-01]",0.0,0.0,-49.82197788695801,True
14,adversary_0,cooperative,,"[-6.4824236e-04 -7.4999970e-01  6.6826969e-01 -9.5256507e-01
 -1.3376652e+00  8.6325979e-01 -9.0083325e-01  1.7207421e+00
 -2.0751462e+00  1.3473011e+00 -3.0029438e+00  2.2561035e+00
  1.5205209e+00  2.0951080e+00  1.2906467e+00  1.5566380e-01]","[-1.0000000e+00 -7.6691275e-30 -1.4068764e+00  3.9473605e-01
  7.3748094e-01 -4.8404136e-01  1.1743128e+00  3.7344092e-01
  2.0751462e+00 -1.3473011e+00 -9.2779762e-01  9.0880251e-01
  3.5956671e+00  7.4780685e-01  1.2906467e+00  1.5566380e-01]",0.0,0.0,-49.82197788695801,True
14,adversary_1,cooperative,,"[-1.0000000e+00 -7.6691275e-30 -1.4068764e+00  3.9473605e-01
  7.3748094e-01 -4.8404136e-01  1.1743128e+00  3.7344092e-01
  2.0751462e+00 -1.3473011e+00 -9.2779762e-01  9.0880251e-01
  3.5956671e+00  7.4780685e-01  1.2906467e+00  1.5566380e-01]","[-9.9999690e-01  2.4988863e-03 -2.3346741e+00  1.3035386e+00
  1.6652786e+00 -1.3928438e+00  2.1021104e+00 -5.3536159e-01
  3.0029438e+00 -2.2561035e+00  9.2779762e-01 -9.0880251e-01
  4.5234647e+00 -1.6099562e-01  1.2906467e+00  1.5566380e-01]",0.0,0.0,-49.82197788695801,True
14,adversary_2,cooperative,,"[-9.9999690e-01  2.4988863e-03 -2.3346741e+00  1.3035386e+00
  1.6652786e+00 -1.3928438e+00  2.1021104e+00 -5.3536159e-01
  3.0029438e+00 -2.2561035e+00  9.2779762e-01 -9.0880251e-01
  4.5234647e+00 -1.6099562e-01  1.2906467e+00  1.5566380e-01]","[ 1.2906467   0.1556638   2.1887906   1.142543   -2.858186   -1.2318482
 -2.4213543  -0.37436593 -1.5205209  -2.095108   -3.5956671  -0.74780685
 -4.5234647   0.16099562]",-11.32987616873963,-61.15185405569764,-61.15185405569764,True
15,adversary_0,cooperative,3.0,"[ 0.          0.          0.5479121  -0.12224312 -1.2173076   0.03293781
 -0.7804757   0.8904201   0.16928375  0.51697916 -1.3595574   1.0734879
 -0.02563269  0.69437176  0.          0.        ]","[ 0.          0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.16928375 -0.51697916 -1.5288411   0.55650866
 -0.19491644  0.17739256  0.          0.        ]",0.0,0.0,0.0,False
15,adversary_1,cooperative,0.0,"[ 0.          0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.16928375 -0.51697916 -1.5288411   0.55650866
 -0.19491644  0.17739256  0.          0.        ]","[ 0.          0.         -0.8116453   0.9512447   0.14224984 -1.04055
  0.5790818  -0.18306772  1.3595574  -1.0734879   1.5288411  -0.55650866
  1.3339247  -0.3791161   0.          0.        ]",0.0,0.0,0.0,False
15,adversary_2,cooperative,4.0,"[ 0.          0.         -0.8116453   0.9512447   0.14224984 -1.04055
  0.5790818  -0.18306772  1.3595574  -1.0734879   1.5288411  -0.55650866
  1.3339247  -0.3791161   0.          0.        ]","[ 0.          0.          0.5222794   0.5721286  -1.1916748  -0.66143394
 -0.75484294  0.19604836  0.02563269 -0.69437176  0.19491644 -0.17739256
 -1.3339247   0.3791161 ]",0.0,0.0,0.0,False
